tags,visible,lon,lat,version,timestamp,id,changeset,depot,industrial,landuse,military,residential,osm_type,basin,construction,farmyard,grass,port,railway
"{""type"":""multipolygon"",""members"":[{""member_id"":1339224141,""member_type"":""way"",""member_role"":""outer""},{""member_id"":1339224137,""member_type"":""way"",""member_role"":""outer""},{""member_id"":1339224135,""member_type"":""way"",""member_role"":""outer""},{""member_id"":1339224140,""member_type"":""way"",""member_role"":""outer""},{""member_id"":1339224142,""member_type"":""way"",""member_role"":""outer""},{""member_id"":1339224139,""member_type"":""way"",""member_role"":""outer""},{""member_id"":1339224138,""member_type"":""way"",""member_role"":""outer""},{""member_id"":1339224136,""member_type"":""way"",""member_role"":""outer""}]}",,,,1,1733059650,18356011,0.0,,,residential,,rural,relation,,,,,,
