construction,disused,light_rail,monorail,railway,station,subway,id,timestamp,version,tags,osm_type
,,,,station,subway,yes,1198134736,1692050890,2,"{""visible"":false,""building"":""train_station"",""layer"":""1"",""name"":""Stadium"",""name:gu"":""\u0AB8\u0ACD\u0A9F\u0AC7\u0AA1\u0ABF\u0AAF\u0AAE"",""network"":""Ahmedabad Metro"",""operator"":""Gujarat Metro Rail Corporation Limited"",""operator:wikidata"":""Q113158873"",""operator:wikipedia"":""en:Gujarat Metro Rail Corporation Limited"",""public_transport"":""station"",""wikipedia"":""en:List of Ahmedabad Metro stations""}",way
,,,,station,subway,yes,1198134737,1716378776,3,"{""visible"":false,""building"":""train_station"",""layer"":""1"",""name"":""Commerce Sixth Road"",""name:gu"":""\u0A95\u0ACB\u0AAE\u0AB0\u0ACD\u0AB8 \u0A9B \u0AB0\u0AB8\u0ACD\u0AA4\u0ABE"",""network"":""Ahmedabad Metro"",""network:wikidata"":""Q1895288"",""operator"":""Gujarat Metro Rail Corporation Limited"",""operator:wikidata"":""Q113158873"",""operator:wikipedia"":""en:Gujarat Metro Rail Corporation Limited"",""public_transport"":""station"",""wikipedia"":""en:List of Ahmedabad Metro stations""}",way
,,,,station,subway,yes,1198134738,1716378776,3,"{""visible"":false,""building"":""train_station"",""layer"":""1"",""name"":""Gurukul Road"",""name:gu"":""\u0A97\u0AC1\u0AB0\u0AC1\u0A95\u0AC1\u0AB2 \u0AB0\u0ACB\u0AA1"",""network"":""Ahmedabad Metro"",""network:wikidata"":""Q1895288"",""operator"":""Gujarat Metro Rail Corporation Limited"",""operator:wikidata"":""Q113158873"",""operator:wikipedia"":""en:Gujarat Metro Rail Corporation Limited"",""public_transport"":""station"",""wikipedia"":""en:List of Ahmedabad Metro stations""}",way
,,,,station,subway,yes,1198134739,1692050890,2,"{""visible"":false,""building"":""train_station"",""layer"":""1"",""name"":""Doordarshan Kendra"",""name:gu"":""\u0AA6\u0AC2\u0AB0\u0AA6\u0AB0\u0ACD\u0AB6\u0AA8 \u0A95\u0AC7\u0AA8\u0ACD\u0AA6\u0ACD\u0AB0"",""network"":""Ahmedabad Metro"",""operator"":""Gujarat Metro Rail Corporation Limited"",""operator:wikidata"":""Q113158873"",""operator:wikipedia"":""en:Gujarat Metro Rail Corporation Limited"",""public_transport"":""station"",""wikipedia"":""en:List of Ahmedabad Metro stations""}",way
,,,,station,subway,yes,1198134744,1692050890,2,"{""visible"":false,""building"":""train_station"",""layer"":""3"",""name"":""Vadaj"",""name:gu"":""\u0AB5\u0ABE\u0AA1\u0A9C"",""network"":""Ahmedabad Metro"",""operator"":""Gujarat Metro Rail Corporation Limited"",""operator:wikidata"":""Q113158873"",""operator:wikipedia"":""en:Gujarat Metro Rail Corporation Limited"",""public_transport"":""station"",""wikipedia"":""en:List of Ahmedabad Metro stations""}",way
,,,,station,subway,yes,1198134745,1692050890,2,"{""visible"":false,""building"":""train_station"",""layer"":""3"",""name"":""Vijay Nagar"",""name:gu"":""\u0AB5\u0ABF\u0A9C\u0AAF \u0AA8\u0A97\u0AB0"",""network"":""Ahmedabad Metro"",""operator"":""Gujarat Metro Rail Corporation Limited"",""operator:wikidata"":""Q113158873"",""operator:wikipedia"":""en:Gujarat Metro Rail Corporation Limited"",""public_transport"":""station"",""wikipedia"":""en:List of Ahmedabad Metro stations""}",way
,,,,station,subway,yes,1198134747,1692050890,2,"{""visible"":false,""building"":""train_station"",""layer"":""3"",""name"":""Usmanpura"",""name:gu"":""\u0A89\u0AB8\u0ACD\u0AAE\u0ABE\u0AA8\u0AAA\u0AC1\u0AB0\u0ABE"",""network"":""Ahmedabad Metro"",""operator"":""Gujarat Metro Rail Corporation Limited"",""operator:wikidata"":""Q113158873"",""operator:wikipedia"":""en:Gujarat Metro Rail Corporation Limited"",""public_transport"":""station"",""wikipedia"":""en:List of Ahmedabad Metro stations""}",way
,,,,station,subway,yes,1198134751,1722424221,4,"{""visible"":false,""building"":""train_station"",""layer"":""1"",""name"":""Gujarat University Station"",""name:gu"":""\u0A97\u0AC1\u0A9C\u0AB0\u0ABE\u0AA4 \u0AAF\u0AC1\u0AA8\u0ABF\u0AB5\u0AB0\u0ACD\u0AB8\u0ABF\u0A9F\u0AC0 \u0AB8\u0ACD\u0A9F\u0AC7\u0AB6\u0AA8"",""network"":""Ahmedabad Metro"",""network:wikidata"":""Q1895288"",""operator"":""Gujarat Metro Rail Corporation Limited"",""operator:wikidata"":""Q113158873"",""operator:wikipedia"":""en:Gujarat Metro Rail Corporation Limited"",""public_transport"":""station"",""wikipedia"":""en:List of Ahmedabad Metro stations""}",way
,,,,station,subway,yes,1198134752,1692050890,2,"{""visible"":false,""building"":""train_station"",""layer"":""3"",""name"":""Old High Court"",""name:gu"":""\u0A9C\u0AC2\u0AA8\u0AC0 \u0AB9\u0ABE\u0A87 \u0A95\u0ACB\u0AB0\u0ACD\u0A9F"",""network"":""Ahmedabad Metro"",""operator"":""Gujarat Metro Rail Corporation Limited"",""operator:wikidata"":""Q113158873"",""operator:wikipedia"":""en:Gujarat Metro Rail Corporation Limited"",""public_transport"":""station"",""wikipedia"":""en:List of Ahmedabad Metro stations""}",way
,,,,station,subway,yes,1198140890,1692050890,1,"{""visible"":false,""air_conditioning"":""yes"",""building"":""train_station"",""ele"":""2"",""internet_access"":""yes"",""layer"":""1"",""name"":""Vastral Gam"",""name:gu"":""\u0AB5\u0AB8\u0ACD\u0AA4\u0ACD\u0AB0\u0ABE\u0AB2 \u0A97\u0ABE\u0AAE"",""network"":""Ahmedabad Metro"",""operator"":""Gujarat Metro Rail Corporation Limited"",""operator:wikidata"":""Q113158873"",""operator:wikipedia"":""en:Gujarat Metro Rail Corporation Limited"",""public_transport"":""station"",""wikipedia"":""en:List of Ahmedabad Metro stations""}",way
,,,,station,subway,yes,1198140891,1692050890,1,"{""visible"":false,""air_conditioning"":""yes"",""building"":""train_station"",""ele"":""2"",""internet_access"":""yes"",""layer"":""1"",""name"":""Nirant Cross Roads"",""name:gu"":""\u0AA8\u0ABF\u0AB0\u0A82\u0AA4 \u0A95\u0ACD\u0AB0\u0ACB\u0AB8 \u0AB0\u0ACB\u0AA1"",""network"":""Ahmedabad Metro"",""operator"":""Gujarat Metro Rail Corporation Limited"",""operator:wikidata"":""Q113158873"",""operator:wikipedia"":""en:Gujarat Metro Rail Corporation Limited"",""public_transport"":""station"",""wikipedia"":""en:List of Ahmedabad Metro stations""}",way
,,,,station,subway,yes,1198140892,1692050890,1,"{""visible"":false,""addr:city"":""Ahmedabad"",""addr:street"":""Vastral"",""air_conditioning"":""yes"",""building"":""train_station"",""ele"":""2"",""internet_access"":""yes"",""layer"":""1"",""name"":""Vastral"",""name:gu"":""\u0AB5\u0AB8\u0ACD\u0AA4\u0ACD\u0AB0\u0ABE\u0AB2"",""network"":""Ahmedabad Metro"",""operator"":""Gujarat Metro Rail Corporation Limited"",""operator:wikidata"":""Q113158873"",""operator:wikipedia"":""en:Gujarat Metro Rail Corporation Limited"",""public_transport"":""station"",""wikipedia"":""en:List of Ahmedabad Metro stations""}",way
,,,,station,subway,yes,1198140893,1692050890,1,"{""visible"":false,""air_conditioning"":""yes"",""building"":""train_station"",""ele"":""2"",""internet_access"":""yes"",""layer"":""1"",""name"":""Rabari Colony"",""name:gu"":""\u0AB0\u0AAC\u0ABE\u0AB0\u0AC0 \u0A95\u0ACB\u0AB2\u0ACB\u0AA8\u0AC0"",""network"":""Ahmedabad Metro"",""operator"":""Gujarat Metro Rail Corporation Limited"",""operator:wikidata"":""Q113158873"",""operator:wikipedia"":""en:Gujarat Metro Rail Corporation Limited"",""public_transport"":""station"",""wikipedia"":""en:List of Ahmedabad Metro stations""}",way
,,,,station,subway,yes,1198140894,1733047023,2,"{""visible"":false,""air_conditioning"":""yes"",""building"":""train_station"",""ele"":""2"",""internet_access"":""yes"",""layer"":""1"",""name"":""Amraiwadi"",""name:gu"":""\u0A85\u0AAE\u0AB0\u0AC0\u0AB5\u0ABE\u0AA1\u0AC0"",""network"":""Ahmedabad Metro"",""operator"":""Gujarat Metro Rail Corporation Limited"",""operator:wikidata"":""Q113158873"",""operator:wikipedia"":""en:Gujarat Metro Rail Corporation Limited"",""public_transport"":""station"",""start_date"":""2019-05-18"",""wikipedia"":""en:List of Ahmedabad Metro stations""}",way
,,,,station,subway,yes,1198140895,1692050890,1,"{""visible"":false,""air_conditioning"":""yes"",""building"":""train_station"",""ele"":""2"",""internet_access"":""yes"",""layer"":""1"",""name"":""Apparel Park"",""name:gu"":""\u0A8F\u0AAA\u0AB0\u0AB2 \u0AAA\u0ABE\u0AB0\u0ACD\u0A95"",""network"":""Ahmedabad Metro"",""operator"":""Gujarat Metro Rail Corporation Limited"",""operator:wikidata"":""Q113158873"",""operator:wikipedia"":""en:Gujarat Metro Rail Corporation Limited"",""public_transport"":""station"",""wikipedia"":""en:List of Ahmedabad Metro stations""}",way
,,,,station,subway,yes,1198140896,1698216124,2,"{""visible"":false,""building"":""train_station"",""layer"":""3"",""name"":""Paldi"",""name:gu"":""\u0AAA\u0ABE\u0AB2\u0AA1\u0AC0"",""operator"":""Gujarat Metro Rail Corporation Limited"",""operator:wikidata"":""Q113158873"",""operator:wikipedia"":""en:Gujarat Metro Rail Corporation Limited"",""public_transport"":""station"",""wikipedia"":""en:List of Ahmedabad Metro stations""}",way
,,,,station,subway,yes,1317807984,1727159506,1,"{""visible"":false,""building"":""train_station"",""layer"":""3"",""name"":""Koba Gam"",""name:gu"":""\u0A95\u0ACB\u0AAC\u0ABE \u0A97\u0ABE\u0AAE"",""network"":""Ahmedabad Metro"",""operator"":""Gujarat Metro Rail Corporation Limited"",""operator:wikidata"":""Q113158873"",""operator:wikipedia"":""en:Gujarat Metro Rail Corporation Limited"",""public_transport"":""station"",""start_date"":""2024-09-17"",""wikipedia"":""en:List of Ahmedabad Metro stations""}",way
